name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
figlios pizzeria,"18816 Fm 2252,San Antonio",78266,(210) 967-6000,http://www.figliospizzeria.com,Italian Restaurants;Pizza;Mediterranean Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_17766,Fm 2252,,18816.0,san antonio
teppenyaki grill & buffet,"6719 NW Loop 410,San Antonio",78238,(210) 520-0588,,Buffet Restaurants;Restaurants,yellow_pages_1_17772,Loop 410,NW,6719.0,san antonio
tapatio de jalisco mexican restaurant el,"10410 Culebra Rd,San Antonio",78251,(210) 521-6007,,Latin American Restaurants;Mexican Restaurants;Restaurants,yellow_pages_1_17775,Culebra,,10410.0,san antonio
bombay hall indian cuisine,"8783 Wurzbach Rd,San Antonio",78240,(210) 691-5900,http://www.bombayhall.com,Indian Restaurants;Middle Eastern Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,yellow_pages_1_17776,Wurzbach,,8783.0,san antonio
garlic jim's-richland hills,"8802 Potranco Rd,San Antonio",78251,(210) 521-5467,,Pizza;Restaurants,yellow_pages_1_17777,Potranco,,8802.0,san antonio
thai lao orchid,"116 Broadway St,San Antonio",78205,(210) 442-8110,,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_17778,Broadway,,116.0,san antonio
sonia's restaurante mexicano,"10447 Nacogdoches Rd,San Antonio",78217,(210) 653-9092,,Mexican Restaurants;Family Style Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_17780,Nacogdoches,,10447.0,san antonio
e z's brick oven & grill,"734 Bitters Rd,San Antonio",78216,(210) 490-6666,http://www.ezsrestaurants.com,Pizza;Bar & Grills;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_17783,Bitters,,734.0,san antonio
alamo cafe,"14250 San Pedro Ave,San Antonio",78232,(210) 495-2233,http://www.alamocafe.com,Latin American Restaurants;Banquet Halls & Reception Facilities;Mexican Restaurants;American Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,yellow_pages_1_17785,San Pedro,,14250.0,san antonio
panchos & gringos,"900 Nolan St,San Antonio",78202,(210) 227-6700,,Mexican Restaurants;Restaurants,yellow_pages_1_17789,Nolan,,900.0,san antonio
river tree grains,"16350 Blanco Rd,San Antonio",78232,(210) 493-1300,,Delicatessens;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_17801,Blanco,,16350.0,san antonio
bayseas,"7115 Blanco Rd,San Antonio",78216,(210) 366-4000,,Restaurants,yellow_pages_1_17802,Blanco,,7115.0,san antonio
quarry pizzeria,"330 E Basse Rd,San Antonio",78209,(210) 832-8288,http://www.grimaldispizzeria.com,Pizza;Restaurants,yellow_pages_1_17806,Basse,E,330.0,san antonio
green vegetarian cuisine,"10003 NW Military Hwy,San Antonio",78231,(210) 233-1249,http://www.eatatgreen.com;http://www.greensanantonio.com,Vegetarian Restaurants;Take Out Restaurants;Caterers;American Restaurants;Sandwich Shops;Mexican Restaurants;Health Food Restaurants;Restaurants,yellow_pages_1_17807,Military,NW,10003.0,san antonio
stone werks cafe & bar,"7300 Jones Maltsberger Rd,San Antonio",78209,(210) 828-3508,http://www.stonewerks.com,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_17809,Jones Maltsberger,,7300.0,san antonio
torchy's tacos,"999 E Basse Rd,San Antonio",78209,(210) 824-1603,http://www.torchystacos.com,Mexican Restaurants;Restaurants,yellow_pages_1_17811,Basse,E,999.0,san antonio
lorenzo's italian restaurant,"8032 Fredericksburg Rd,San Antonio",78229,(210) 692-9900,http://www.lorenzosristorante.com;http://www.lorenzos.info,Italian Restaurants;Mediterranean Restaurants;Pizza;Health Food Restaurants;Restaurants,yellow_pages_1_17814,Fredericksburg,,8032.0,san antonio
h brownlees inc,"304 S Flores St,San Antonio",78204,(210) 227-5560,,Restaurants,yellow_pages_1_17816,Flores,S,304.0,san antonio
panera bread,"999 E Basse Rd,San Antonio",78209,(210) 822-7000,https://www.panerabread.com,American Restaurants;Coffee Shops;Sandwich Shops;Restaurants;Take Out Restaurants;Health Food Restaurants,yellow_pages_1_17821,Basse,E,999.0,san antonio
route 7,"11510 S US Highway 281,San Antonio",78221,(210) 627-2466,,American Restaurants;Chicken Restaurants;Sandwich Shops;Hamburgers & Hot Dogs;Restaurants,yellow_pages_1_17822,Us Highway 281,S,11510.0,san antonio
deco pizzeria,"1815 Fredericksburg Rd,San Antonio",78201,(210) 732-3326,http://www.decopizza.com,Pizza;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_17823,Fredericksburg,,1815.0,san antonio
bill millers laguna madre,"18195 San Pedro Ave,San Antonio",78232,(210) 314-3019,http://lagunamadreseafood.com,Seafood Restaurants;Restaurants,yellow_pages_1_17827,San Pedro,,18195.0,san antonio
fralos pizza,"23651 W Interstate 10,San Antonio",78257,(210) 698-6616,,Pizza;Take Out Restaurants;Restaurant Delivery Service;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_17835,Interstate 10,W,23651.0,san antonio
gallo pizzeria,"164 Castroville Rd,San Antonio",78207,(210) 264-0077,http://www.gallopizzeria.com,Pizza;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_17836,Castroville,,164.0,san antonio
el jalisco grill & taquria,"17676 Blanco Rd,San Antonio",78232,(210) 479-2103,,Mexican Restaurants;Latin American Restaurants;Bar & Grills;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_17837,Blanco,,17676.0,san antonio
barbecue station restaurant & catering,"1610 NE Loop 410,San Antonio",78209,(210) 824-9191,http://www.barbecuestation.com;http://www.barbecuestation.com/index.html,Barbecue Restaurants;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_17840,Loop 410,NE,1610.0,san antonio
las sabrosas,"2034 Basse Rd,San Antonio",78213,(210) 785-9211,,Restaurants,yellow_pages_1_17849,Basse,,2034.0,san antonio
peng's chinese restaurant,"7015 Bandera Rd,San Antonio",78238,(210) 521-8882,http://www.pengschinese.com;http://subway.com,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_17854,Bandera,,7015.0,san antonio
410 diner,"8315 Broadway St,San Antonio",78209,(210) 822-6246,http://www.410diner.com,Take Out Restaurants;American Restaurants;Coffee Shops;Restaurants,yellow_pages_1_17863,Broadway,,8315.0,san antonio
grimaldis,"330 E Basse Rd Ste 101, San Antonio TX, 78209,San Antonio",78209,(210) 832-8288,http://www.grimaldispizzeria.com,Pizza;Restaurants,yellow_pages_1_17883,Basse,E,330.0,san antonio
longhorn cafe,"1003 Rittiman Rd,San Antonio",78218,(210) 822-7272,http://thelonghorncafe.com,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_17884,Rittiman,,1003.0,san antonio
lula's mexican grill,"115 E Travis St Ste 104,San Antonio",78205,(210) 472-3300,,Mexican Restaurants;Latin American Restaurants;Bar & Grills;Restaurants,yellow_pages_1_17885,Travis,E,115.0,san antonio
hosbrau restaurant & beer haus,"18403 W Interstate 10,San Antonio",78257,(210) 877-1500,,Restaurants,yellow_pages_1_17897,Interstate 10,W,18403.0,san antonio
taco haven,"3119 S Gevers St,San Antonio",78210,(210) 532-3049,http://www.tacohaven.info;http://www.tacohavengevers.com,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_17902,Gevers,S,3119.0,san antonio
pita,"5450 Babcock Rd,San Antonio",78240,(210) 233-9574,http://pitagourmetsa.com,Greek Restaurants;Middle Eastern Restaurants;Restaurants,yellow_pages_1_17906,Babcock,,5450.0,san antonio
la focaccia italian grill,"800 S Alamo St,San Antonio",78205,(210) 223-5353,http://www.lafocaccia-italian-grill.com,Pizza;Italian Restaurants;Bar & Grills;Take Out Restaurants;Seafood Restaurants;Restaurants,yellow_pages_1_17907,Alamo,S,800.0,san antonio
l&l hawaiian barbecue,"1302 Austin Hwy,San Antonio",78209,(210) 474-6699,http://www.hawaiianbarbecue.com,Restaurants;Hawaiian Restaurants;Barbecue Restaurants,yellow_pages_1_17908,Austin,,1302.0,san antonio
bj's restaurants,"17503 W Interstate 10,San Antonio",78257,(210) 690-2600,http://www.bjsbrewhouse.com,Family Style Restaurants;Restaurants;Beer & Ale;Pizza;Take Out Restaurants;American Restaurants;Brew Pubs,yellow_pages_1_17911,Interstate 10,W,17503.0,san antonio
casa rio,"430 E Commerce St,San Antonio",78205,(210) 225-6718,http://www.casa-rio.com,Mexican Restaurants;Latin American Restaurants;Banquet Halls & Reception Facilities;Mexican & Latin American Grocery Stores;Caterers;Family Style Restaurants;Restaurants,yellow_pages_1_17912,Commerce,E,430.0,san antonio
panera bread,"11075 W Interstate 10,San Antonio",78230,(210) 699-7300,https://www.panerabread.com,American Restaurants;Coffee Shops;Sandwich Shops;Restaurants;Take Out Restaurants;Health Food Restaurants,yellow_pages_1_17914,Interstate 10,W,11075.0,san antonio
bangkok 54 thai cuisine,"2515 Nacogdoches Rd Ste B,San Antonio",78217,(210) 822-5454,,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_17918,Nacogdoches,,2515.0,san antonio
golden wok,"8822 Wurzbach Rd,San Antonio",78240,(210) 615-8282,http://www.golden-wok.com,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Banquet Halls & Reception Facilities;Seafood Restaurants;Restaurants,yellow_pages_1_17921,Wurzbach,,8822.0,san antonio
pho vn bistro,"9910 W Loop 1604 N # 101,San Antonio",78254,(210) 520-5630,http://vnbistro.net,Continental Restaurants;Restaurants,yellow_pages_1_17929,Loop 1604 N San Antonio,W,9910.0,
las chiladas,"2387 NW Military Hwy,San Antonio",78231,(210) 308-5897,http://www.laschiladas.com,Mexican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Restaurants,yellow_pages_1_17941,Military,NW,2387.0,san antonio
jerusalem grill,"3259 Wurzbach Rd,San Antonio",78238,(210) 680-8400,http://www.jerusalemgrill.com;http://www.jerusalemgrill.net;http://jerusalemgrill1.com,Middle Eastern Restaurants;Take Out Restaurants;Caterers;Bars;American Restaurants;Greek Restaurants;Mediterranean Restaurants;Bar & Grills;Family Style Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_17944,Wurzbach,,3259.0,san antonio
papouli's greek grill,"8603 State Highway 151,San Antonio",78245,(210) 509-7600,http://www.papoulis.com,Greek Restaurants;Mediterranean Restaurants;Bar & Grills;Restaurants,yellow_pages_1_17945,State Highway 151,,8603.0,san antonio
phoenix chinese cafe,"11821 West Ave,San Antonio",78216,(210) 525-1961,http://phoenixcafesa.webs.com;http://phoenixchinesedelivery.com;http://phoenixchinesecafe.com,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_17959,West,,11821.0,san antonio
zedric's,"2267 NW Military Hwy,San Antonio",78213,(210) 541-0404,http://www.zedrics.com,Health Food Restaurants;Restaurants,yellow_pages_1_17963,Military,NW,2267.0,san antonio
henry's puffy taco,"6030 Bandera Rd,San Antonio",78238,(210) 432-7341,,Mexican Restaurants;Restaurants,yellow_pages_1_17965,Bandera,,6030.0,san antonio
mediterranean trkish gril,"8507 McCullough Ave Ste B13,San Antonio",78216,(210) 399-1645,http://kmturkishgrill.com,Mediterranean Restaurants;Take Out Restaurants;Caterers;Middle Eastern Restaurants;Restaurants,yellow_pages_1_17968,Mccullough,,8507.0,san antonio
oasis mexican cafe,"210 McCullough Ave,San Antonio",78215,(210) 229-9966,,Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Cafeterias;Latin American Restaurants;Restaurants,yellow_pages_1_17969,Mccullough,,210.0,san antonio
garbanzo mediterranean grill,"11075 W Interstate 10,San Antonio",78230,(210) 572-4382,http://www.eatgarbanzo.com,Mediterranean Restaurants;Restaurants,yellow_pages_1_17974,Interstate 10,W,11075.0,san antonio
piatti san antonio,"255 E Basse Rd Ste 500,San Antonio",78209,(210) 832-0300,http://piatti.com/sanantonio;http://www.piatti.com,Italian Restaurants;Family Style Restaurants;Restaurants;Banquet Halls & Reception Facilities,yellow_pages_1_17978,Basse,E,255.0,san antonio
patty's taco house,"2422 S Hackberry,San Antonio",78210,(210) 534-3395,,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_17983,Hackberry,S,2422.0,san antonio
morgan's seafood,"10430 Culebra Rd,San Antonio",78251,(210) 521-1400,,Seafood Restaurants;Fish & Seafood Markets;Restaurants,yellow_pages_1_17985,Culebra,,10430.0,san antonio
los robertos taco shop,"6446 NW Loop 410,San Antonio",78238,(210) 509-7171,http://www.losrobertostacoshop.com,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_17993,Loop 410,NW,6446.0,san antonio
happy guy chinese cuisine,"8373 Culebra Rd Ste 205,San Antonio",78251,(210) 520-1728,,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_18015,Culebra,,8373.0,san antonio
chela's taco trailer,"14541 Roadrunner Way,San Antonio",78249,(210) 535-7340,http://chelas-tacos.com,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_18017,Roadrunner,,14541.0,san antonio
restaurante mexicano el d f,"4119 Culebra Rd,San Antonio",78228,(210) 431-0157,,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_18024,Culebra,,4119.0,san antonio
la madeleine,"18030 San Pedro Ave,San Antonio",78232,(210) 499-0208,http://www.lamadeleine.com,Bakeries;Restaurants;French Restaurants;Breakfast Brunch & Lunch Restaurants;Caterers;Sandwich Shops;Coffee & Tea;Beverages,yellow_pages_1_18027,San Pedro,,18030.0,san antonio
el rafa's cafe,"1535 W Hildebrand Ave,San Antonio",78201,(210) 733-5476,,Cafeterias;Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_18032,Hildebrand,W,1535.0,san antonio
fire wok,"11075 W Interstate 10,San Antonio",78230,(210) 691-0880,http://www.firewok.com;http://chowcateringsa.com,Chinese Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_18033,Interstate 10,W,11075.0,san antonio
kai sushi & asian cuisine,"2535 NW Loop 410,San Antonio",78230,(210) 340-8888,http://www.kaisushisa.com,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Chinese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_18035,Loop 410,NW,2535.0,san antonio
sawasdee thai cuisine,"6407 Blanco Rd,San Antonio",78216,(210) 979-9110,http://www.sawasdeesa.com,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_18036,Blanco,,6407.0,san antonio
fish city grill,"18130 San Pedro Ave,San Antonio",78232,(210) 495-6600,http://www.fishcitygrill.com,Seafood Restaurants;Restaurants,yellow_pages_1_18038,San Pedro,,18130.0,san antonio
thousand oaks cafe,"1271 Austin Hwy,San Antonio",78209,(210) 829-4800,,Coffee Shops;Restaurants,yellow_pages_1_18041,Austin,,1271.0,san antonio
mittman fine foods,"1125 S Mittman St,San Antonio",78210,(210) 532-3318,,Fine Dining Restaurants;Family Style Restaurants;Mexican Restaurants;Restaurants,yellow_pages_1_18046,Mittman,S,1125.0,san antonio
adelante mexican food,"21 Brees Blvd,San Antonio",78209,(210) 822-7681,,Mexican Restaurants;Vegetarian Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_18049,Brees,,21.0,san antonio
south garden chinese restaurant,"3909 Fredericksburg Rd,San Antonio",78201,(210) 738-3388,http://www.southgardenrestaurant.com;http://southgarden.weebly.com,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_18054,Fredericksburg,,3909.0,san antonio
sweet yams organic,"218 N Cherry St,San Antonio",78202,(210) 229-9267,,Vegetarian Restaurants;Health Food Restaurants;Restaurants,yellow_pages_1_18064,Cherry,N,218.0,san antonio
bliss,"926 S Presa St,San Antonio",78210,(210) 225-2547,http://www.foodisbliss.com;http://www.restaurantsan-antonio.com,Restaurants;American Restaurants;Fine Dining Restaurants,yellow_pages_1_18066,Presa,S,926.0,san antonio
pete's tako house,"502 Brooklyn Ave,San Antonio",78215,(210) 224-2911,http://www.petestakohouse.com,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_18072,Brooklyn,,502.0,san antonio
bill miller bar-b-q,"1720 N New Braunfels Ave,San Antonio",78208,(210) 224-4884,http://www.billmillerbbq.com;http://billmillerbbq.com/locations/detail/bill-miller-28,Barbecue Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_18080,New Braunfels,N,1720.0,san antonio
los barrios mexican restaurant,"4223 Blanco Rd,San Antonio",78212,(210) 732-6017,http://www.losbarrios1.com;http://lhdlb.com,Mexican Restaurants;Caterers;Latin American Restaurants;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_18082,Blanco,,4223.0,san antonio
french sandwiches,"8448 Fredericksburg Rd,San Antonio",78229,(210) 692-7019,,Sandwich Shops;Delicatessens;Take Out Restaurants;Restaurants,yellow_pages_1_18084,Fredericksburg,,8448.0,san antonio
wahkee chinese seafood restaurant,"18360 Blanco Rd Ste 122,San Antonio",78258,(210) 497-6669,,Chinese Restaurants;Seafood Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_18086,Blanco,,18360.0,san antonio
tacos n salsa,"5123 N Loop 1604 W,San Antonio",78249,(210) 408-7878,,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_18087,Loop 1604 W,N,5123.0,san antonio
moroccan bites,"5714 Evers Rd,San Antonio",78238,(210) 706-9700,http://www.moroccanbitescuisine.com,Middle Eastern Restaurants;Restaurants,yellow_pages_1_18088,Evers,,5714.0,san antonio
tacoland,"103 W Grayson St,San Antonio",78212,(210) 368-2443,http://vivatacoland.com,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_18092,Grayson,W,103.0,san antonio
green vegetarian cuisine,"200 E Grayson St,San Antonio",78215,(210) 320-5865,http://www.eatatgreen.com,Vegetarian Restaurants;Take Out Restaurants;Health Food Restaurants;Restaurants,yellow_pages_1_18094,Grayson,E,200.0,san antonio
galpao gaucho,"20079 Stone Oak Pkwy,San Antonio",78258,(210) 497-2500,,Latin American Restaurants;Restaurants,yellow_pages_1_18096,Stone Oak,,20079.0,san antonio
goro's sushi,"2619 Mossrock,San Antonio",78230,(210) 349-8117,http://gorossushisa.com,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Bar & Grills;Family Style Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_18102,Mossrock,,2619.0,san antonio
the egg & i restaurant,"9985 W Interstate 10,San Antonio",78230,(210) 691-3447,http://www.theeggandirestaurants.com,American Restaurants;Take Out Restaurants;Mexican Restaurants;Restaurants,yellow_pages_1_18108,Interstate 10,W,9985.0,san antonio
carmelita's mexican restaurant,"2218 Broadway St,San Antonio",78215,(210) 224-5540,http://www.carmelitasmexicanrestaurant.com,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_18109,Broadway,,2218.0,san antonio
li's restaurant,"20330 Huebner Rd,San Antonio",78258,(210) 499-0070,,Family Style Restaurants;Restaurants,yellow_pages_1_18111,Huebner,,20330.0,san antonio
blanco bbq and market,"13259 Blanco Rd,San Antonio",78216,(210) 251-2602,http://www.blancobbq.com,Barbecue Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_18114,Blanco,,13259.0,san antonio
two bros bbq market,"12656 West Ave,San Antonio",78216,(210) 496-0222,http://www.twobrosbbqmarket.com,Barbecue Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_18118,West,,12656.0,san antonio
el jarro de arturo mexican restaurant,"13421 San Pedro Ave,San Antonio",78216,(210) 494-5084,http://www.eljarro.com,Mexican Restaurants;Caterers;Latin American Restaurants;Restaurants,yellow_pages_1_18126,San Pedro,,13421.0,san antonio
