name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
mary lou’s cafe,"4405 McCoullough Rd,San Antonio",78212.0,(210) 396-7909,,Mexican,yelp_3_6935,Mccoullough,,4405.0,san antonio
thai chili cuisine,"19141 Stone Oak Pkwy Ste 305,San Antonio",78258.0,(210) 402-4042,stoneoak.thaichili.net,Thai;Bubble Tea,yelp_3_6936,Stone Oak,,19141.0,san antonio
thai topaz,"9386 Huebner Rd Ste 101,San Antonio",78240.0,(210) 690-6000,thaitopaz-sat.com,Thai;Gluten-Free;Vegetarian,yelp_3_6938,Huebner,,9386.0,san antonio
b & b smokehouse,"2627 Pleasanton Rd,San Antonio",78221.0,(210) 921-2745,bbsmokehouse.com,Barbeque,yelp_3_6939,Pleasanton,,2627.0,san antonio
carmelita’s mexican restaurant,"2218 Broadway St,San Antonio",78215.0,(210) 224-5540,,Mexican;Seafood;American (New),yelp_3_6940,Broadway,,2218.0,san antonio
la madeleine french bakery & cafe,"11745 W Ih 10,San Antonio",78230.0,(210) 691-1227,lamadeleine.com,Bakeries;French,yelp_3_6941,Ih 10,W,11745.0,san antonio
li’s restaurant and sushi bar,"20330 Huebner Rd Ste 106,San Antonio",78258.0,(210) 499-0070,li-restaurant.com,Szechuan;Sushi Bars,yelp_3_6943,Huebner,,20330.0,san antonio
smashburger,"8802 Potranco,San Antonio",78245.0,(210) 521-1750,smashburger.com,Burgers,yelp_3_6945,Potranco,,8802.0,san antonio
augie’s alamo city bbq steakhouse,"909 Broadway St,San Antonio",78215.0,(210) 314-3596,augiesbbq.com,Steakhouses;Barbeque,yelp_3_6946,Broadway,,909.0,san antonio
tacos y burritos metro basilica 2,"7627 Culebra Rd Ste 105,San Antonio",78251.0,(210) 680-1412,,Mexican,yelp_3_6947,Culebra,,7627.0,san antonio
el jalisco grill & taqueria,"17676 Blanco Rd Ste 200,San Antonio",78232.0,(210) 479-2103,,Mexican,yelp_3_6950,Blanco,,17676.0,san antonio
costa pacifica,"434 N Loop 1604 W,San Antonio",78258.0,(210) 491-1378,costapacificausa.com,Seafood;Mexican,yelp_3_6951,Loop 1604 W,N,434.0,san antonio
papa gayos mexican restaurant,"2502 Harry Wurzbach Rd,San Antonio",78218.0,(210) 824-1718,,Mexican,yelp_3_6952,Harry Wurzbach,,2502.0,san antonio
hillcrest sandwich co.,"3780 5th Ave Ste 1,San Diego",92103.0,(619) 293-0248,hillcrestsandwich.com,Delis;Sandwiches;Seafood,yelp_3_6953,5Th,,3780.0,san diego
yokohama yakitori koubou,"3904 Convoy St Ste 108,San Diego",92111.0,(858) 277-8822,yokohamayakitorikoubou.com,Japanese,yelp_3_6955,Convoy,,3904.0,san diego
baci restaurant,"1955 Morena Blvd,San Diego",92110.0,(619) 275-2094,sandiegobaci.com,Italian,yelp_3_6956,Morena,,1955.0,san diego
tajima ramen hillcrest,"3739 6th Ave Ste B,San Diego",92103.0,(619) 269-5050,tajimasandiego.com,Ramen,yelp_3_6957,6Th,,3739.0,san diego
antique row cafe,"3002 Adams Ave,San Diego",92116.0,(619) 282-9750,,Breakfast & Brunch;American (Traditional),yelp_3_6959,Adams,,3002.0,san diego
the habit burger grill,"3455 Sports Arena Blvd Ste 104,San Diego",92110.0,(619) 224-1026,habitburger.com,Burgers,yelp_3_6960,Sports Arena,,3455.0,san diego
sushi diner,"7530 Mesa College Dr Ste B,San Diego",92111.0,(858) 565-1179,sushidiner1.com,Japanese;Sushi Bars,yelp_3_6967,Mesa College,,7530.0,san diego
minh ky chinese restaurant,"4644 El Cajon Blvd Ste 101,San Diego",92115.0,(619) 283-4180,,Vietnamese;Barbeque;Cantonese,yelp_3_6968,El Cajon,,4644.0,san diego
roboto tokyo grill,"6061 El Cajon Blvd Ste 2,San Diego",92115.0,(619) 582-1013,,Japanese;Chinese;Korean,yelp_3_6971,El Cajon,,6061.0,san diego
gyu-kaku japanese bbq,"9844 Hibert St Ste G-1,San Diego",92131.0,(858) 693-3790,gyu-kaku.com/ca/scrippsranch.…,Japanese,yelp_3_6972,Hibert,,9844.0,san diego
sufi mediterranean cuisine,"5915 Balboa Ave,San Diego",92111.0,(858) 278-7770,sufisd.com,Persian/Iranian;Breakfast & Brunch;Venues & Event Spaces,yelp_3_6973,Balboa,,5915.0,san diego
izakaya sakura,"3904 Convoy St Ste 121,San Diego",92184.0,(858) 569-6151,,Japanese;Sushi Bars,yelp_3_6974,Convoy,,3904.0,san diego
ristorante arrivederci,"3845 4th Ave,San Diego",92103.0,(619) 299-6282,arrivederciristorante.com,Italian,yelp_3_6975,4Th,,3845.0,san diego
cbw fresh food fast,"3145 Sports Arena Dr,San Diego",92110.0,(619) 223-9727,crazybowlsandwraps.com,Fast Food;Salad;Vegetarian,yelp_3_6976,Sports Arena,,3145.0,san diego
pummaro,"1101 Scott St,San Diego",92106.0,(619) 224-2272,pummaropizzeria.com,Italian;Pizza,yelp_3_6977,Scott,,1101.0,san diego
the kebab shop,"1570 Camino De La Reina Ste C,San Diego",92108.0,(619) 491-0279,thekebabshop.com,Mediterranean;Modern European,yelp_3_6978,Camino De La Reina,,1570.0,san diego
puesto,"789 W Harbor Dr,San Diego",92101.0,(619) 233-8880,eatpuesto.com,Mexican,yelp_3_6979,Harbor,W,789.0,san diego
kabob house,"2479 Broadway,San Diego",92102.0,(619) 795-7909,,Mediterranean,yelp_3_6981,Broadway,,2479.0,san diego
spike africa’s fresh fish grill & bar,"411 Broadway Ave,San Diego",92101.0,(619) 795-3800,spikeafricas.com,Bars;Seafood,yelp_3_6982,Broadway,,411.0,san diego
twist,"2041 University Ave,San Diego",92104.0,(619) 260-1813,twistsandwiches.com,Burgers;Chicken Wings;Sandwiches,yelp_3_6983,University,,2041.0,san diego
zgara greek grill,"1730 Garnet,San Diego",92109.0,(858) 272-2600,zgaragreekgrill.com,Greek,yelp_3_6984,Garnet,,1730.0,san diego
sirena gourmet latin seafood restaurant,"1901 Columbia St,San Diego",92101.0,(619) 564-8970,sirenagourmet.com,Seafood;Latin American,yelp_3_6985,Columbia,,1901.0,san diego
burger lounge,"4116 Adams Ave,San Diego",92116.0,(619) 584-2929,burgerlounge.com,Burgers,yelp_3_6988,Adams,,4116.0,san diego
long island mikes pizza,"5250 Murphy Canyon Rd,San Diego",92123.0,(858) 569-7499,longislandmikespizza.com,Pizza,yelp_3_6989,Murphy,,5250.0,san diego
the kebab shop,"9450 Mira Mesa Blvd,San Diego",92126.0,(858) 586-0499,thekebabshop.com,Middle Eastern;Turkish,yelp_3_6990,Mira Mesa,,9450.0,san diego
the gourmet bagger restaurant,"3357 Rosecrans St,San Diego",92110.0,(619) 523-0590,gourmetbagger.com,Sandwiches;Cheesesteaks;Burgers,yelp_3_6993,Rosecrans,,3357.0,san diego
craft & commerce,"675 W Beech St,San Diego",92101.0,(619) 269-2202,craft-commerce.com,Gastropubs;Lounges;Cocktail Bars,yelp_3_6994,Beech,W,675.0,san diego
ramen izakaya ouan,"3882 4th Ave,San Diego",92103.0,(619) 683-3230,izakayaouan.com,Sushi Bars;Tapas/Small Plates;Ramen,yelp_3_6998,4Th,,3882.0,san diego
double standard kitchenetta & bar,"695 6th Ave,San Diego",92101.0,(619) 269-9676,doublestandardsd.com,American (New);Italian,yelp_3_6999,6Th,,695.0,san diego
ortega’s bistro,"141 University Ave,San Diego",92103.0,(619) 692-4200,ortegasbistro.com,Mexican,yelp_3_7001,University,,141.0,san diego
calibanzo hummus & grill,"9880 Hibert St,San Diego",92131.0,(858) 860-5096,calibanzo.com,Mediterranean;Kosher;Middle Eastern,yelp_3_7003,Hibert,,9880.0,san diego
tokyo sushi loha,"6502 EI Cajon Blvd,San Diego",92115.0,(619) 644-8600,,Sushi Bars;Japanese,yelp_3_7004,Ei Cajon,,6502.0,san diego
goodonya deli,"9275 Sky Park Ct,San Diego",92123.0,(858) 277-9275,goodonyadeli.com,Delis;Coffee & Tea,yelp_3_7006,Sky,,9275.0,san diego
san diego soup shoppe,"2850 El Cajon Blvd,San Diego",92104.0,(619) 795-3870,sdsoupshoppe.com,Soup;Sandwiches;American (New),yelp_3_7009,El Cajon,,2850.0,san diego
starlite,"3175 India St,San Diego",92103.0,(619) 358-9766,starlitesandiego.com,American (New);Cocktail Bars,yelp_3_7011,India,,3175.0,san diego
mediterranean cafe,"112 W Washington St,San Diego",92103.0,(619) 298-7738,medi-cafe.com,Greek;Mediterranean;Middle Eastern,yelp_3_7014,Washington,W,112.0,san diego
pear’s thai cuisine,"8690 Aero Dr,San Diego",92123.0,(858) 278-1088,pearsthaicuisine.net,Thai,yelp_3_7015,Aero,,8690.0,san diego
harbor town pub,"1125 Rosecrans St,San Diego",92106.0,(619) 224-1321,harbortownpub.com,American (Traditional);Breakfast & Brunch,yelp_3_7016,Rosecrans,,1125.0,san diego
juniper & ivy,"2228 Kettner Blvd,San Diego",92101.0,(619) 269-9036,juniperandivy.com,American (New);Cocktail Bars;Wine Bars,yelp_3_7017,Kettner,,2228.0,san diego
filippi’s pizza grotto,"1747 India St,San Diego",92101.0,(619) 232-5094,realcheesepizza.com,Italian;Pizza,yelp_3_7018,India,,1747.0,san diego
king bistro,"4957 Diane Ave,San Diego",92117.0,(858) 502-9999,,Barbeque;Chinese,yelp_3_7019,Diane,,4957.0,san diego
bale french sandwich shop,"4879 University Ave Ste A,San Diego",92105.0,(619) 283-4352,,Sandwiches,yelp_3_7021,University,,4879.0,san diego
la perla cocina mexicana,"745 Emerald St,San Diego",92109.0,(858) 274-3038,,Mexican,yelp_3_7023,Emerald,,745.0,san diego
sicilian thing pizza,"4046 30th St,San Diego",92104.0,(619) 282-3000,sicilianthingpizza.com,Pizza,yelp_3_7024,30Th,,4046.0,san diego
sushi fish attack,"4575 Clairemont Dr,San Diego",92117.0,(858) 490-0150,sushifishattack.com,Sushi Bars;Japanese;Soup,yelp_3_7028,Clairemont,,4575.0,san diego
milo’s pizza & subs,"6686 El Cajon Blvd Ste D,San Diego",92115.0,(619) 462-6456,milospizza.com,Pizza;Sandwiches;Italian,yelp_3_7031,El Cajon,,6686.0,san diego
boudin bakery & café,"7007 Friars Rd Ste 357,San Diego",92108.0,(619) 683-3962,boudinbakery.com,Sandwiches;Bakeries;Salad,yelp_3_7033,Friars,,7007.0,san diego
donut bar,"631 B St,San Diego",92101.0,(619) 255-6360,donutbarsandiego.com,Breakfast & Brunch;Donuts;Coffee & Tea,yelp_3_7035,B,,631.0,san diego
wa dining okan,"3860 Convoy St Ste 110,San Diego",92111.0,(858) 279-0941,okanus.com,Japanese,yelp_3_7036,Convoy,,3860.0,san diego
canada steak burger,"3604 University Ave,San Diego",92104.0,(619) 283-4345,canadasteakburger.com,Burgers;Greek,yelp_3_7037,University,,3604.0,san diego
breakfast republic,"2730 University Ave,San Diego",92104.0,(619) 642-0299,breakfastrepublicca.com,American (Traditional);Breakfast & Brunch,yelp_3_7039,University,,2730.0,san diego
friend’s house korean,"4647 Convoy St Ste 101A,San Diego",92111.0,(858) 292-0499,friendshousesd.com,Korean,yelp_3_7042,Convoy,,4647.0,san diego
la puerta,"560 4th Ave,San Diego",92101.0,(619) 696-3466,lapuertasd.com,Mexican;Bars,yelp_3_7043,4Th,,560.0,san diego
bay park fish co.,"4121 Ashton Street,San Diego",92110.0,(619) 276-3474,bayparkfishco.com,Seafood;Bars;Sushi Bars,yelp_3_7044,Ashton,,4121.0,san diego
baja pizzeria,"4330 University Ave,San Diego",92105.0,(619) 255-8800,bajapizzeriasd.com,Pizza,yelp_3_7045,University,,4330.0,san diego
pizza port ocean beach,"1956 Bacon St,San Diego",92107.0,(619) 224-4700,pizzaport.com,Pizza;Bars;Breweries,yelp_3_7047,Bacon,,1956.0,san diego
old town mexican cafe,"2489 San Diego Ave,San Diego",92110.0,(619) 297-4330,oldtownmexcafe.com,Mexican,yelp_3_7048,San Diego,,2489.0,san diego
issara thai,"2558 Laning Rd Ste 102C,San Diego",92106.0,(619) 955-8500,issarathaisd.com,Thai;Asian Fusion,yelp_3_7052,Laning,,2558.0,san diego
influx,"3000 Upas St Ste 103,San Diego",92104.0,(619) 795-0680,influxcafe.com/north-park,Cafes,yelp_3_7053,Upas,,3000.0,san diego
bencotto italian kitchen,"750 W Fir St,San Diego",92101.0,(619) 450-4786,lovebencotto.com,Italian,yelp_3_7054,Fir,W,750.0,san diego
yard house,"1023 4th Ave,San Diego",92101.0,(619) 233-9273,yardhouse.com,Wine Bars;Seafood;Steakhouses,yelp_3_7055,4Th,,1023.0,san diego
luce bar & kitchen,"1959 Morena Blvd,San Diego",92110.0,(619) 275-0321,sandiegoluce.com,Gastropubs;Italian,yelp_3_7056,Morena,,1959.0,san diego
bankers hill bar & restaurant,"2202 4th Ave,San Diego",92101.0,(619) 231-0222,bankershillsd.com,American (New);Bars;Breakfast & Brunch,yelp_3_7058,4Th,,2202.0,san diego
jimmy carter’s mexican café,"3172 5th Ave,San Diego",92103.0,(619) 295-2070,jimmycartersmexicancafe.com,Mexican,yelp_3_7064,5Th,,3172.0,san diego
ka prao thai cuisine,"8590 Rio San Diego Dr Ste 105,San Diego",92108.0,(619) 326-8083,kapraothaicuisine.com,Thai,yelp_3_7065,Rio San Diego,,8590.0,san diego
the kebab shop,"630 9th Ave,San Diego",92101.0,(619) 525-0055,thekebabshop.com,Middle Eastern;Turkish,yelp_3_7066,9Th,,630.0,san diego
katsu cafe,"7305 Clairemont Mesa Blvd Ste B,San Diego",92111.0,(858) 560-8859,,Japanese;Hawaiian,yelp_3_7067,Clairemont Mesa,,7305.0,san diego
troy’s greek restaurant,"10450 Friars Rd,San Diego",92120.0,(619) 281-7741,troysgreek.com,Greek;Mediterranean,yelp_3_7068,Friars,,10450.0,san diego
blue water seafood market & grill,"3667 India St,San Diego",92103.0,(619) 497-0914,bluewaterseafoodsandiego.com,Seafood,yelp_3_7069,India,,3667.0,san diego
puerto la boca,"2060 India St,San Diego",92101.0,(619) 234-4900,puertolaboca.com,Steakhouses;Argentine,yelp_3_7070,India,,2060.0,san diego
mimmo’s italian village,"1743 India St,San Diego",92101.0,(619) 239-3710,mimmos.biz,Italian,yelp_3_7071,India,,1743.0,san diego
sushiya,"2558 Laning Rd Ste C103,San Diego",92106.0,(619) 224-0100,sushiyafood.com,Sushi Bars;Japanese,yelp_3_7073,Laning,,2558.0,san diego
sushi deli one,"228 W Washington St,San Diego",92103.0,(619) 231-9597,sushideliusa.net,Sushi Bars,yelp_3_7075,Washington,W,228.0,san diego
little sheep mongolian hot pot,"4718 Clairemont Mesa Blvd,San Diego",92117.0,(858) 274-2040,LittleSheepHotPot.com,Chinese;Mongolian;Hot Pot,yelp_3_7077,Clairemont Mesa,,4718.0,san diego
fathom bistro bait & tackle,"1776 Shelter Island Dr,San Diego",92106.0,(619) 222-5835,fathombistro.com,Hot Dogs;Burgers;American (New),yelp_3_7079,Shelter,,1776.0,san diego
waters fine foods,"555 W C St,San Diego",92101.0,(619) 696-7555,waterscatering.com,American (Traditional),yelp_3_7082,C,W,555.0,san diego
crab hut,"1007 5th Ave Ste 101,San Diego",92101.0,(619) 234-0628,crabhutsd.com,Seafood;Cajun/Creole;Bars,yelp_3_7084,5Th,,1007.0,san diego
tom ham’s lighthouse,"2150 Harbor Island Dr,San Diego",92101.0,(619) 291-9110,tomhamslighthouse.com,Seafood;American (New),yelp_3_7085,Harbor,,2150.0,san diego
jrdn restaurant,"723 Felspar St,San Diego",92109.0,(858) 270-5736,jrdn.com,Bars;American (New);Venues & Event Spaces,yelp_3_7086,Felspar,,723.0,san diego
mignon pho + grill,"3860 Convoy St Ste 116,San Diego",92111.0,(858) 278-0669,sandiegopho.com,Vietnamese;Asian Fusion,yelp_3_7088,Convoy,,3860.0,san diego
burger lounge,"406 University Ave,San Diego",92103.0,(619) 487-1183,burgerlounge.com,Burgers,yelp_3_7091,University,,406.0,san diego
buona forchetta,"3001 Beech St,San Diego",92102.0,(619) 381-4844,buonaforchettasd.com,Pizza;Italian,yelp_3_7092,Beech,,3001.0,san diego
cabais mexi-deli,"3952 Fourth Ave,San Diego",92103.0,(619) 299-3525,,Mexican;Delis,yelp_3_7093,Fourth,,3952.0,san diego
werewolf,"627 4th Ave,San Diego",92101.0,(619) 234-0094,thewerewolf.net,Bars;American (New);Breakfast & Brunch,yelp_3_7094,4Th,,627.0,san diego
china max,"4698 Convoy St Ste C101,San Diego",92111.0,(858) 650-3333,chinamaxsd.com,Dim Sum;Asian Fusion;Cantonese,yelp_3_7097,Convoy,,4698.0,san diego
lou & mickey’s,"224 5th Ave,San Diego",92101.0,(619) 237-4900,louandmickeys.com,Seafood;Steakhouses,yelp_3_7100,5Th,,224.0,san diego
grapes & hops deli,"811 Market St,San Diego",92101.0,(619) 255-5383,grapesandhopsdeli.com,Delis,yelp_3_7103,Market,,811.0,san diego
loving hut,"1905 El Cajon Blvd,San Diego",92104.0,(619) 683-9490,lovinghut.us,Vegetarian;Vegan,yelp_3_7104,El Cajon,,1905.0,san diego
indian grill,"2367 San Diego Ave,San Diego",92110.0,(619) 294-5770,indiangrilloldtown.com,Desserts;Vegetarian;Indian,yelp_3_7106,San Diego,,2367.0,san diego
gaglione brothers,"3944 W Point Loma Blvd,San Diego",92110.0,(619) 758-0646,gaglionebros.com,Sandwiches;Cheesesteaks,yelp_3_7107,Point Loma,W,3944.0,san diego
grant grill,"The US Grant Hotel 326 Broadway,San Diego",92101.0,(619) 744-2077,grantgrill.com,American (New);Cocktail Bars,yelp_3_7108,The Us Grant Hotel 326 Broadway,,-1.0,san diego
kati thai cuisine,"10467 San Diego Mission Rd,San Diego",92108.0,(619) 528-0866,katithaicuisinesandiego.com,Thai,yelp_3_7113,San Diego,,10467.0,san diego
buga korean bbq,"5580 Clairemont Mesa Blvd,San Diego",92117.0,(858) 560-1010,bugabbq.com,Barbeque;Korean,yelp_3_7114,Clairemont Mesa,,5580.0,san diego
cafe 21,"2736 Adams Ave,San Diego",92116.0,(619) 640-2121,cafe-21.com,American (New);Turkish,yelp_3_7115,Adams,,2736.0,san diego
royal india,"8990 Miramar Rd Ste 200,San Diego",92126.0,(858) 457-9999,royalindia.com,Indian;Gluten-Free;Vegetarian,yelp_3_7116,Miramar,,8990.0,san diego
best thai food,"6366 El Cajon Blvd,San Diego",92115.0,(619) 756-6130,,Thai,yelp_3_7118,El Cajon,,6366.0,san diego
mr peabody’s burgers & ale,"6110 Friars Rd Ste 108,San Diego",92108.0,(619) 542-1786,,Pubs;Burgers,yelp_3_7120,Friars,,6110.0,san diego
tofu house,"4646 Convoy St Ste 116,San Diego",92111.0,(858) 576-6433,,Korean,yelp_3_7122,Convoy,,4646.0,san diego
cafe bleu,"807 West Washington St,San Diego",92103.0,(619) 291-1717,cafebleusd.com,Wine Bars;French,yelp_3_7124,Washington,W,807.0,san diego
maza grill kabob,"1350 6th Ave Ste 120,San Diego",92101.0,(619) 531-8767,,American (New);Middle Eastern,yelp_3_7127,6Th,,1350.0,san diego
the grill & market,"10066 Pacific Heights Blvd Ste 116,San Diego",92121.0,(858) 558-0667,,Delis;Burgers;Sandwiches,yelp_3_7128,Pacific,,10066.0,san diego
in-n-out burger,"3102 Sports Arena Blvd,San Diego",92110.0,(800) 786-1000,in-n-out.com,Fast Food;Burgers,yelp_3_7130,Sports Arena,,3102.0,san diego
j wok,"744 Market St,San Diego",92101.0,(619) 231-1088,jwoksd.com,Asian Fusion;Thai;Chinese,yelp_3_7131,Market,,744.0,san diego
tanganyika grill,"1640 Camino Del Rio N,San Diego",92108.0,(619) 504-3815,tanganyikagrill.us,African,yelp_3_7132,Camino Del Rio N,,1640.0,san diego
el borrego restaurant,"4280 El Cajon Blvd,San Diego",92105.0,(619) 281-1355,,Mexican,yelp_3_7133,El Cajon,,4280.0,san diego
pho saigon star,"10450 Friars Rd Ste E,San Diego",92120.0,(619) 640-2985,phosaigonstar.com,Vietnamese;Asian Fusion;Szechuan,yelp_3_7134,Friars,,10450.0,san diego
enoteca adriano,"4864 Cass St,San Diego",92109.0,(858) 490-0085,enotecaadriano.com,Italian,yelp_3_7135,Cass,,4864.0,san diego
the blind burro,"639 J St,San Diego",92101.0,(619) 795-7880,theblindburro.com,Bars;Mexican,yelp_3_7136,J,,639.0,san diego
lu pizzetta,"4508 Cass St Ste B,San Diego",92109.0,(858) 412-6181,lupizzetta.com,Pizza;Salad;Sandwiches,yelp_3_7137,Cass,,4508.0,san diego
brother’s family restaurant,"5150 Waring Rd,San Diego",92120.0,(619) 287-0880,brothersalliedgardens.com,Diners;American (Traditional),yelp_3_7140,Waring,,5150.0,san diego
the mission cafe,"3795 Mission Blvd,San Diego",92109.0,(858) 488-9060,themissionsd.com,Coffee & Tea;Breakfast & Brunch,yelp_3_7142,Mission,,3795.0,san diego
il postino,"3959 30th St,San Diego",92104.0,(619) 325-0809,ilpostino-sandiego.com,Italian,yelp_3_7143,30Th,,3959.0,san diego
embargo grill,"3960 W Point Loma Blvd,San Diego",92110.0,(619) 786-7522,embargogrill.com,Caribbean;Cuban;Latin American,yelp_3_7148,Point Loma,W,3960.0,san diego
k cuisine,"4688 Convoy St,San Diego",92111.0,(858) 279-6888,,Korean,yelp_3_7151,Convoy,,4688.0,san diego
chez nous,"9821 Carroll Canyon Rd Ste E,San Diego",92184.0,(858) 566-4766,,Sandwiches,yelp_3_7152,Carroll,,9821.0,san diego
cafe dell alba,"450 B St Plaza,San Diego",92101.0,(858) 337-4689,,Coffee & Tea;Bagels;Sandwiches,yelp_3_7153,B,,450.0,san diego
panda country restaurant,"4455 Clairemont Mesa Blvd,San Diego",92117.0,(858) 270-3930,,Chinese,yelp_3_7155,Clairemont Mesa,,4455.0,san diego
thai pepper cuisine,"3361 Sandrock Rd,San Diego",92123.0,(858) 715-4676,thaipeppercuisine.com,Thai,yelp_3_7156,Sandrock,,3361.0,san diego
alexi’s greek cafe,"3863 5th Ave,San Diego",92103.0,(619) 297-1777,,Greek;Mediterranean,yelp_3_7158,5Th,,3863.0,san diego
snooze an am eatery,"3940 5th Ave,San Diego",92103.0,(619) 500-3344,snoozeeatery.com,Breakfast & Brunch,yelp_3_7161,5Th,,3940.0,san diego
sushi kuchi,"2408 Northside Dr,San Diego",92108.0,(619) 284-8036,sushikuchi.com,Japanese;Sushi Bars,yelp_3_7165,Northside,,2408.0,san diego
olympic cafe,"2340 University Ave,San Diego",92104.0,(619) 692-9082,olympiccafesd.com,Mediterranean;Greek,yelp_3_7166,University,,2340.0,san diego
downtown fish joint,"407 C St,San Diego",92101.0,(619) 239-3506,,Seafood,yelp_3_7167,C,,407.0,san diego
krakatoa,"1128 25th St,San Diego",92102.0,(619) 230-0272,krakatoacafe.com,Coffee & Tea;Sandwiches;Breakfast & Brunch,yelp_3_7168,25Th,,1128.0,san diego
dz akin’s,"6930 Alvarado Rd,San Diego",92120.0,(619) 265-0218,dzakinsdeli.com,Delis;Sandwiches;American (Traditional),yelp_3_7169,Alvarado,,6930.0,san diego
sandbox pizza,"1014 Grand Ave,San Diego",92109.0,(858) 272-7263,sandboxsd.com,Pizza;Bars,yelp_3_7170,Grand,,1014.0,san diego
bbq house,"5025 Newport Ave,San Diego",92107.0,(619) 222-4311,bbqhouseob.com,Bars;American (Traditional);Barbeque,yelp_3_7174,Newport,,5025.0,san diego
surf n sub deli,"8340 Vickers St Ste C,San Diego",92111.0,(858) 576-8328,,Delis;Sandwiches,yelp_3_7175,Vickers,,8340.0,san diego
saigon fresh,"747 Turquoise St Ste 200,San Diego",92109.0,(858) 886-7466,,Vietnamese;Asian Fusion;Delis,yelp_3_7177,Turquoise,,747.0,san diego
mesa’s corner deli,"3520 Ashford St Ste A1,San Diego",92111.0,(858) 200-6055,mesascornerdeli.com,Delis;Sandwiches,yelp_3_7178,Ashford,,3520.0,san diego
hunter steakhouse,"2445 Hotel Cir Pl,San Diego",92108.0,(619) 291-8074,huntersteakhouse.com,Steakhouses;American (Traditional),yelp_3_7179,Hotel,,2445.0,san diego
