id;cluster_id;title;description;brand;Part Number;Sub-Category;Category;Generation;Capacity;Spindle Speed;Manufacturer;price
5830917;352073; HP t730 Thin Client P3S26AA (DE) - Prijzen @NL Tweakers@NL;;HP;P3S26AA#ABD;t730 Thin Client;PC's;HP t730 Thin Client t730;;;;€ 939,58
4503227;199054; Pro Evolution Soccer 2010, Wii - Nieuwsberichten @NL 2010 Tweakers@NL;;Konami;113135320001;;Games;Pro Evolution Soccer 2010;;;;
6084824;2543844; Intermec PX4i (PX4C010000000040) - Prijzen @NL Tweakers@NL;;Intermec;PX4C010000000040;;Printers;Intermec PX4i;;;;€ 3.126,64
14207681;1477338; Dell Ultrasharp U2715H Zilver, Zwart - Prijzen @NL Zilver Tweakers@NL;;Dell;210-ADSN, 210-ADSO, GH85D, U2715H;Ultrasharp;Monitors;Dell Ultrasharp U2715H;;;;€ 1.075,69
2653564;50223; HP 758836-B21 - Prijzen @NL Tweakers@NL;;HP;758836-B21;;Memory internal;HP 2GB FIO Flash Backed Write Cache;;;;€ 622,-
14417470;342480; LG G4 Quick Circle Cover - CFV-100 Gold Prijzen @NL Tweakers@NL;;LG;;;Smartphonehoesjes;LG G4 Quick Circle Cover - CFV-100;;;;€ 17,99
9317879;157339; Asus RT-AC51U - Specificaties @NL Tweakers@NL;;Asus;90IG0150-BM3G00, RT-AC51, RT-AC51U, RT-AC51U AC750;;Modems and routers;Asus RT-AC51U;;;;
10197726;1228361; Fein WSG 15-125 P - Vraag & Aanbod @NL Tweakers@NL;;Fein;;;Angle grinders;Fein WSG 15-125 P;;;;
13799944;555220; Thecus N2810 NLS 16TB - Prijzen @NL Tweakers@NL;;Thecus;N2810/16TBNL;;Network storage;Thecus N2810;;;;€ 1.537,91
16959031;502580; Chenbro SK51201 Hot swap storagekit - Prijzen @NL Tweakers@NL;;Chenbro;;;Other components;Chenbro SK51201 Hot swap storagekit;;;;€ 43,04
6825771;262716; TP-Link TL-SG1005D-5-Port Gigabit Desktop Switch - Prijzen @NL Tweakers@NL;;TP-Link;TL-SG 1005 D, TL-SG1005D;;Netwerk switches;TP-Link TL-SG1000D;;;;€ 29,99
15483179;1220299; Nest Protect V2 Wired - Prijzen @NL Tweakers@NL;;Nest;;;Sensors;Nest Protect V2 Wired;;;;€ 138,50
17516106;12938662; HP 636597-B21.NS 400GB - Specificaties @NL Tweakers@NL;;HP;636597-B21.NS;;Solid state drives;HP 636597-B21.NS 400GB;;;;
14687658;78383; TP-Link TL-ANT200PT - Prijzen @NL Tweakers@NL;;TP-Link;;;Network accessories;TP-Link TL-ANT200PT;;;;€ 16,49
7526287;6373737; HP StoreVirtual 3200 4-port 1GbE iSCSI SFF Storage - Prijzen @NL Tweakers@NL;;HP;N9X16A;StoreVirtual;Network storage;HP StoreVirtual 3200;;;;€ 7.379,79
16628678;1115078; Sennheiser GSX 1200 Pro - Prijzen @NL Tweakers@NL;;Sennheiser;;;Sound cards;Sennheiser GSX 1000;;;;€ 249,99
1592783;351588; HP DL180 G6 Intel Xeon E5645 Processor Kit Tray - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP DL180 G6 Intel Xeon E5645 Processor Kit;;;;€ 1.135,83
863223;1601633; Seasonic Power Adapter 80 Watt (12V) - Prijzen @NL Tweakers@NL;;Seasonic;;;Computer accessories;Seasonic Power Adapter 80 Watt (12V);;;;€ 79,95
499988;13895911; Bowers & Wilkins P5 Serie 2 (Aluminium, Zwart) - Prijzen @NL (Aluminium Tweakers@NL;;Bowers & Wilkins;;;Headphones;Bowers & Wilkins P5 Serie 2;;;;€ 229,99
6784626;10415; Acer AcerAdvantage 3 Jaar Carry In - Aspire One Prijzen @NL Tweakers@NL;;Acer;SV.WUMAF.A02;AcerAdvantage;Warranty en service packs;Acer AcerAdvantage 3 Jaar Carry In - Aspire One;;;;€ 42,45
6783595;368976; Eaton 5PX 2200VA Rack/Tower UPS - Prijzen @NL Tweakers@NL;;Eaton;5PX2200IRT;;UPS and power strips;Eaton 5PX 2200VA Rack/Tower UPS;;;;€ 830,50
16648231;105685; Lenovo ThinkVision X24 (60CFGAT1CH) Zwart - Prijzen @NL Tweakers@NL;;Lenovo;;ThinkVision;Monitors;Lenovo ThinkVision X24 (60CFGAT1CH);;;;€ 211,75
1642460;564338; HP Intel Xeon L7555 1.86GHz - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP Intel Xeon L7555 1.86GHz;;;;
6137932;3437220; Sharp R-742(IN)W - Prijzen @NL Tweakers@NL;;Sharp;R-742INW;;Magnetrons;Sharp R-742(IN)W;;;;€ 119,53
4036844;5916518; Sniper Elite 3, PC (Windows) - Prijzen @NL 3 Tweakers@NL;;505 Games;;;Games;Sniper Elite 3;;;;€ 27,99
17356524;382827; Lexmark Cartridge 80 (12A1980E), Origineel (Kleur) - Prijzen @NL Tweakers@NL (12A1980E);;Lexmark;012A1980E, 12A1980BL, 12A1980E;;Printer cartridges;Lexmark Cartridge 80 (12A1980E), Origineel (Kleur);;;;€ 48,20
12118378;942941; Crucial Ballistix Sport LT BLS4C16G4D26BFSC - Prijzen @NL Tweakers@NL;;Crucial;;Ballistix Sport LT;Memory internal;Crucial Ballistix Sport LT BLS4C16G4D26BFSC;;;;€ 930,49
10084027;49758; HP 480940-001, 500GB - Prijzen @NL Tweakers@NL 480940-001;;HP;480940-001;;Internal hard drives;HP SATA;;;;€ 269,54
14212793;325144; HP 627632-B21, 1TB - Prijzen @NL 627632-B21 Tweakers@NL;;HP;627632-B21;;Internal hard drives;HP 627632-B21;;;;
12864065;846070; HP DL360 G7 Intel Xeon X5675 Processor Kit - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP DL360 G7 Intel Xeon X5675 Processor Kit;;;;
352447;129220; Gigabyte Z370 Aorus Ultra Gaming - Prijzen @NL Tweakers@NL;;Gigabyte;GAZ37AULG-00-G, Z370 AORUS ULT GAM, Z370 AORUS ULTRA GAM, Z370 AORUS Ultra Gaming;Aorus;Motherboards;Gigabyte Z370 Aorus Ultra Gaming;;;;€ 272,25
3006070;76805; Microsoft Office 2013 Home & Student NL - Specificaties @NL Tweakers@NL;;Microsoft;;Office;Officesoftware en suites;Microsoft Office 2013 Home & Student;;;;
5329051;8332372; Manfrotto Quick Release Plate 785PL - Alternatieven @NL Tweakers@NL;;Manfrotto;;;Camera-accessories;Manfrotto Quick Release Plate 785PL;;;;
4601390;724832; Intel Pentium G3258 Boxed - Prijzen @NL Tweakers@NL;;Intel;BX80646G3258;Pentium;Processors;Intel Pentium G3258;;;;€ 111,32
716805;11670443; Just in Case iPhone 6/6S hoesje Houten planken Bruin - Reviews @NL Tweakers@NL;;Just in Case;;;Smartphonehoesjes;Just in Case iPhone 6/6S hoesje;;;;
4107208;8510514; Bandridge SAL3402 - Prijzen @NL Tweakers@NL;;Bandridge;;;Cables;Bandridge SAL3402;;;;€ 22,40
4973712;656303; Kingston HyperX Fury SSD 240GB - Prijzen @NL Tweakers@NL;;Kingston;;HyperX Fury;Solid state drives;Kingston HyperX Fury SSD;;;;€ 98,45
11245510;5468679; Rage, PC - Prijzen @NL Tweakers@NL Rage;;Bethesda Softworks;;;Games;Rage;;;;€ 9,99
5476581;50376; Seagate Enterprise Performance 10K 512E Encryption/FIPS, 1,2TB - Vraag & Aanbod @NL 2TB Tweakers@NL Encryption/FIPS 1;;Seagate;;Enterprise Performance;Internal hard drives;Seagate Enterprise Performance 10K;;;;
7230111;1004911; Nillkin Backcover Samsung Galaxy S6 edge - Super Frosted Shield Red Vraag & Aanbod @NL Tweakers@NL;;Nillkin;F-HC SAM-S6 Edge-RE;;Smartphone-accessories;Nillkin Backcover Samsung Galaxy S6 edge - Super Frosted Shield;;;;
5479993;6275466; Kanex KU3CGBT - Prijzen @NL Tweakers@NL;;Kanex;KU3CGBT;;Cables;Kanex KU3CGBT;;;;€ 32,89
7888458;119637; Seagate IronWolf Pro +Rescue (xNE0035), 2TB - Prijzen @NL Tweakers@NL (xNE0035);;Seagate;;;Internal hard drives;Seagate IronWolf Pro;;;;€ 170,61
17320757;12092535; HP Intel Xeon E5430 Tray - Prijzen @NL Tweakers@NL;;HP;458414-B21;;Processors;HP Intel Xeon E5430;;;;€ 90,69
10477397;432894; G.Skill Ripjaws V F4-2400C15D-16GVR - Vraag & Aanbod @NL Tweakers@NL;;G.Skill;F4-2400C15D-16GVR;;Memory internal;G.Skill Ripjaws V F4-2400C15D;;;;
13252493;815134; Bosch WAW32461NL - Prijzen @NL Tweakers@NL;;Bosch;;;Washing machines;Bosch WAW32461NL;;;;€ 734,-
4723098;1197979; Thrustmaster Ferrari Racing Wheel Red Legend, PC, PlayStation 3 - Reviews @NL Legend PC Pokjus Userreviews Tweakers@NL;;Thrustmaster;;;Gamecontrollers;Thrustmaster Ferrari Racing Wheel Red Legend;;;;
13590972;13010040; Advanced Cable Technology FB6502 - Specificaties @NL Tweakers@NL;;Advanced Cable Technology;FB6502;;Cables;Advanced Cable Technology FB6502;;;;
10183679;613429; HP 718292-001, 1,2TB - Prijzen @NL 2TB Tweakers@NL 1 718292-001;;HP;718292-001;;Internal hard drives;HP 718292-001;;;;€ 458,59
10314275;29195; HP 869056-B21 480GB - Prijzen @NL Tweakers@NL;;HP;869056-B21;;Solid state drives;HP 869056-B21;;;;€ 618,43
7159080;985220; Acer Aspire Switch 11 SW5-171-36SV - Reviews @NL Tweakers@NL;;Acer;;Aspire Switch;Tablets;Acer Aspire Switch 11 SW5;;;;
17002112;14013; Medion Akoya S6219W (30022668, Qwerty) - Vraag & Aanbod @NL Tweakers@NL (30022668;;Medion;30022668;Akoya;Laptops;Medion Akoya S6219W (30022668/9);;;;
5113615;939954; Icy Dock ExpressTray Mini MB322TP-B Zwart - Prijzen @NL Tweakers@NL;;Icy Dock;MB322TP-B;;External HDD / SSD enclosures;Icy Dock ExpressTray Mini MB322TP-B;;;;€ 38,28
14121825;319293; HP 390824-B21 - Prijzen @NL Tweakers@NL;;HP;390824-B21;;Memory internal;HP 390824-B21;;;;
9877659;1431961; HP Intel Xeon E5-2450L Kit - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP Intel Xeon E5-2450L Kit;;;;€ 1.860,85
7687346;368976; Eaton 5PX 2200VA Rack/Tower UPS - Reviews @NL Tweakers@NL;;Eaton;5PX2200IRT;;UPS and power strips;Eaton 5PX 2200VA Rack/Tower UPS;;;;
12152031;861443; Seagate Enterprise Performance 10K 512N Standard Model, 300GB - Vraag & Aanbod @NL Tweakers@NL Model;;Seagate;ST300MM0048;Enterprise Performance;Internal hard drives;Seagate Enterprise Performance 10K;;;;
9922669;8279862; Sweex USB Mouse zwart - Specificaties @NL Tweakers@NL;;Sweex;;;Mice;Sweex USB Mouse;;;;
4350445;489477; TP-Link TL-PA551KIT - Specificaties @NL Tweakers@NL;;TP-Link;;;Powerline;TP-Link TL-PA551KIT;;;;
7202674;1119717; Team Group Elite Plus TPKD48GM2133HC15DC01 - Prijzen @NL Tweakers@NL;;Team Group;TPKD48GM2133HC15DC01;Elite Plus;Memory internal;Team Group Elite Plus TPKD48GM2133HC15DC01;;;;
11510805;646828; Acer Aspire S3 391-73514G25aws - Specificaties @NL Tweakers@NL;;Acer;;Aspire S3;Laptops;Acer Aspire S3 391;;;;
162569;4225133; Xstra MLC-C6312 256GB - Prijzen @NL Tweakers@NL;;Xstra;XCSA18MS1811-256;;Solid state drives;Xstra MLC-C6312;;;;€ 207,-
279157;10747370; Imation Link 3.0 2-in-1 Android 64GB Zwart - Specificaties @NL Tweakers@NL;;Imation;I30843;;Usb-sticks;Imation Link 3.0 2-in-1 Android;;;;
8989320;402396; Datacolor Spyder 5 Elite - Prijzen @NL Tweakers@NL;;Datacolor;;;Other peripherals;Datacolor Spyder 5 Elite;;;;€ 311,02
2577370;11216643; Koss KEB9i (Roze) - Prijzen @NL Tweakers@NL;;Koss;;;Headphones;Koss KEB9i;;;;
7808155;946380; HP 397552-001, 160GB - Prijzen @NL 397552-001 Tweakers@NL;;HP;397552-001;;Internal hard drives;HP SATA;;;;€ 182,44
5804961;106004; Asus ROG GL502VM-FY022T - Specificaties @NL Tweakers@NL;;Asus;90NB0DR1-M01170, GL502VM-FY022T;ROG GL502VM;Laptops;Asus ROG GL502VM-FY022T;;;;
11591166;463245; Inter-Tech Combat Power 650W - Prijzen @NL Tweakers@NL;;Inter-Tech;88882016;;Power supplies;Inter-Tech Combat Power;;;;€ 50,90
17461688;1389032; Crucial Ballistix Tactical BLT8G3D21BCT1 - Reviews @NL Tweakers@NL;;Crucial;BLT8G3D21BCT1;Ballistix Tactical;Memory internal;Crucial Ballistix Tactical BLT8G3D21BCT1;;;;
1588205;11890706; Pictionary, Nintendo DS (Windows) - Specificaties @NL Tweakers@NL Pictionary;;THQ;4005209139731;;Games;Pictionary, Nintendo DS (Windows);;;;
16520158;69941; Intel Core i7-6700K Tray - Reviews @NL Tweakers@NL;;Intel;CM8066201919901;Core i7;Processors;Intel Core i7-6700K;;;;
4885728;85491; Lexmark 12A8425 - Prijzen @NL Tweakers@NL;;Lexmark;;;Printer cartridges;Lexmark 12A8425;;;;€ 290,40
15915863;1388269; HP AMD Opteron 6174 Boxed - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP AMD Opteron 6174;;;;€ 2.967,89
17416411;273597; HP 300GB 12G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Wty, - Prijzen @NL Tweakers@NL Wty;;HP;;;Internal hard drives;HP 300GB 12G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Wty;;;;€ 291,50
1270666;672200; Seagate Desktop Internal Hard Disk Drive Kit, 6TB - Prijzen @NL Kit Tweakers@NL;;Seagate;STBD6000100;Desktop;Internal hard drives;Seagate Desktop Internal Hard Disk Drive Kit;;;;€ 242,45
3435852;656303; Kingston HyperX Fury SSD 240GB - Prijzen @NL Tweakers@NL;;Kingston;SHFS37A/240G;HyperX Fury;Solid state drives;Kingston HyperX Fury SSD;;;;€ 157,30
7469056;601495; qMust Metalen armband Chain Garmin Fenix 3 / HR - Rose Goud Specificaties @NL Tweakers@NL;;qMust;qM-MAB-GRM-CHFNX3-RSGLD;;Smartphone-accessories;qMust Metalen armband Chain Garmin Fenix 3 / Fenix 3 HR;;;;
16400695;10199981; Skylanders Trap Team Starter Pack, PlayStation 3 - Prijzen @NL Pack Tweakers@NL;;Activision;;Skylanders;Games;Skylanders Trap Team Starter Pack;;;;€ 23,95
11019635;136453; Behringer B2520 PRO (Zwart) - Prijzen @NL Tweakers@NL;;Behringer;B2520PRO;;Speakers;Behringer B2520 PRO;;;;€ 566,-
3984370;261065; Nikon Speedlight SB-R1 Macro - Prijzen @NL Tweakers@NL;;Nikon;;Speedlight;Speed ​​cameras;Nikon Speedlight SB-R1 Macro Speedlight;;;;€ 553,67
1554485;1278431; Asus RT-N12 D1 - Prijzen @NL Tweakers@NL;;Asus;90-IG10002MB0-3PA0-, RT-N12D, RT-N12_D1;;Modems and routers;Asus RT-N12 D1;;;;€ 32,99
14476727;72093; Teufel Raumfeld Soundbar Zwart - Specificaties @NL Tweakers@NL;;Teufel;;;Home cinema in audiosets;Teufel Raumfeld Soundbar;;;;
3669258;1259; HP 785073-B21, 600GB - Prijzen @NL 785073-B21 Tweakers@NL;;HP;785073-B21;;Internal hard drives;HP 785073-B21;;;;€ 290,95
16295149;1210856; Origin Storage OM4G31600U2RX8E135 - Alternatieven @NL Tweakers@NL;;Origin Storage;;;Memory internal;Origin Storage OM4G31600U2RX8E135;;;;
9335720;1628086; MicroStorage 2nd Bay 240GB - Specificaties @NL Tweakers@NL;;MicroStorage;;;Solid state drives;MicroStorage 2nd Bay;;;;
5521764;29760; Denon HEOS Extend - Prijzen @NL Tweakers@NL;;Denon;HEOSEXTENDWTE2;HEOS;Access points;Denon HEOS Extend;;;;€ 124,99
8611943;318245; Zyxel ES1100-16P - Vraag & Aanbod @NL Tweakers@NL;;ZyXEL;ES1100-16P, ES1100-16P-EU0102F;;Netwerk switches;ZyXEL ES1100 PoE Switch;;;;
12668095;14134769; Makita DP4700 - Specificaties @NL Tweakers@NL;;Makita;DP4700;;Drills;Makita DP4700;;;;
8381846;422009; HP ML350e Gen8 Intel Xeon E5-2470 (2.3GHz/8-core/20MB/95W) - Prijzen @NL Tweakers@NL;;HP;678905-B21;;Processors;HP ML350e Gen8 Intel Xeon E5-2470 (2.3GHz/8-core/20MB/95W);;;;€ 2.359,50
14584883;213622; qMust OnePlus 5 Wallet Hoesje Blauw - Specificaties @NL Tweakers@NL;;qMust;qM-WCTPU-ONEPL-5-BLU;;Smartphonehoesjes;qMust OnePlus 5 Wallet Hoesje;;;;
14909446;603110; Gembird MUSW-105-G - Prijzen @NL Tweakers@NL;;Gembird;MUSW-105-G;;Mice;Gembird MUSW-105-G;;;;€ 15,13
7136145;32736; HP 872481-B21, 1,8TB - Prijzen @NL 8TB Tweakers@NL 872481-B21 1;;HP;;;Internal hard drives;HP 872481-B21;;;;€ 540,71
8968543;3984407; I Love My Little Boy, Nintendo 3DS (XL) - Prijzen @NL Tweakers@NL Boy;;Big Ben;;;Games;I Love My Little Boy;;;;€ 11,48
1725318;9493471; Cisco UCS-MR-2X082RX-B= - Prijzen @NL Tweakers@NL;;Cisco;;;Memory internal;Cisco UCS-MR-2X082RX-B=;;;;
14040991;463263; Samsung MLT-D2092S - Specificaties @NL Tweakers@NL;;Samsung;;;Printer cartridges;Samsung MLT-D2092S;;;;
13034203;268654; Nikon Coolpix L840 Zwart - Specificaties @NL Tweakers@NL;;Nikon;VNA770E1;Coolpix;Compact cameras;Nikon Coolpix L840;;;;
10051805;151567; Crucial m4 CT064M4SSD2 64GB - Specificaties @NL Tweakers@NL;;Crucial;CT064M4SSD2;m4;Solid state drives;Crucial m4 SSD;;;;
9563938;2770532; Phottix Mitros+ (Nikon) - Prijzen @NL Tweakers@NL;;Phottix;;;Speed ​​cameras;Phottix Mitros+;;;;€ 369,-
12618508;11752000; Hama 00011962 - Vraag & Aanbod @NL Tweakers@NL;;Hama;00011962;;Cables;Hama 00011962;;;;
10234200;640007; BenQ Zowie RL2455 Grijs, Rood, Zwart - Prijzen @NL Tweakers@NL Grijs Rood;;BenQ;;Zowie;Monitors;BenQ Zowie RL2455;;;;€ 234,74
17045266;307592; Lexmark 15M0125 - Prijzen @NL Tweakers@NL;;Lexmark;;;Printer cartridges;Lexmark 15M0125;;;;€ 43,-
15650837;108165; HP H2500 - Prijzen @NL Tweakers@NL;;HP;A2Q79AA, A2Q79AA#ABB;;Gaming headsets;HP H2500;;;;€ 29,48
3842126;824169; PNY NVIDIA TESLA C2050 +++ - Vraag & Aanbod @NL Tweakers@NL;;PNY;TCSC2050-PB;;Video cards;PNY NVIDIA TESLA C2050 +++;;;;
127511;665812; Jabra HALO2 White - Specificaties @NL Tweakers@NL;;Jabra;;;Smartphone-accessories;Jabra HALO2;;;;
13245008;38851; ASRock Z170 Pro4S - Prijzen @NL Tweakers@NL;;ASRock;;;Motherboards;ASRock Z170 Pro4S;;;;€ 103,-
14545961;591028; Origin Storage CPQ-960EMLCMWL-S8 960GB - Reviews @NL Tweakers@NL;;Origin Storage;CPQ-960EMLCMWL-S8;;Solid state drives;Origin Storage 960GB 3.5'' SATA III;;;;
10180014;441454; Kingston ValueRAM KVR800D2D4P6K2/8G - Prijzen @NL Tweakers@NL;;Kingston;KVR800D2D4P6K2/8G;ValueRAM;Memory internal;Kingston ValueRAM KVR800D2D4P6K2/8G;;;;€ 119,-
14870928;111095; HP 249687-001 - Prijzen @NL Tweakers@NL;;HP;249687-001;;Power supplies;HP 249687-001;;;;€ 541,92
1458057;875044; HP 450GB 12G SAS 15K SFF, - Prijzen @NL Tweakers@NL SFF;;HP;;;Internal hard drives;HP 450GB 12G SAS 15K SFF;;;;€ 444,99
12276017;8446243; Ergoline Bobby2 - Specificaties @NL Tweakers@NL;;Ergoline;;;Keyboards;Ergoline Bobby2;;;;
11620020;5676438; Mahjong 3D: Warriors Of The Emperor, Nintendo 3DS (XL) - Specificaties @NL Emperor Tweakers@NL;;;;;Games;Mahjong 3D: Warriors Of The Emperor, Nintendo 3DS (XL);;;;
13311198;1663529; Honeywell Thor VM3 (VM3W2F1A1AET04A) Zilver - Prijzen @NL Tweakers@NL;;Honeywell;VM3W2F1A1AET04A;;Tablets;Honeywell Thor VM3;;;;€ 4.437,13
14803883;298824; HP Intel Xeon X5680 - Prijzen @NL Tweakers@NL;;HP;587498-B21;;Processors;HP Intel Xeon X5680;;;;
9015876;209380; MSI Optix G27C Zilver, Zwart - Prijzen @NL Zilver Tweakers@NL;;MSI;Optix G27C, S15-0003052-HH5;;Monitors;MSI Optix G27C;;;;€ 432,45
7626275;11351061; Supermicro X8DAE (Bulk) - Specificaties @NL Tweakers@NL;;Supermicro;MBD-X8DAE-B;;Motherboards;Supermicro X8DAE;;;;
8081001;8988190; Xtreamer Joyz Zwart - Prijzen @NL Tweakers@NL;;Xtreamer;8809154177765;;Smartphones;Xtreamer Joyz;;;;€ 342,95
13881447;1812952; HP Intel Xeon E5640 - Prijzen @NL Tweakers@NL;;HP;598138-B21;;Processors;HP Intel Xeon E5640;;;;€ 1.234,93
9355657;12392382; Bookeen Cover Cybook Odyssey - Rood Reviews @NL Tweakers@NL;;Bookeen;;;Tablet accessories;Bookeen Cover Cybook Odyssey;;;;
898749;571219; Philips 75PUS7101 Zilver - Prijzen @NL Tweakers@NL;;Philips;75PUS7101/12;7100-serie;Televisions;Philips 7100-serie PUS7101;;;;€ 5.299,-
9910463;15857438; Archos Smart Home Starter Pack - Prijzen @NL Tweakers@NL;;Archos;;;Base stations;Archos Smart Home Starter Pack;;;;€ 201,95
8733381;416229; Digitus Patch Cable, UTP, CAT5E 3.0m - Prijzen @NL Cable Tweakers@NL UTP;;Digitus;;;Cables;Digitus Patch Cable, UTP, CAT5E 3.0m;;;;€ 17,40
15915905;1605547; HP Xeon E5540 Boxed - Prijzen @NL Tweakers@NL;;HP;507794-B21;;Processors;HP Xeon E5540;;;;€ 78,59
14414992;94702; Transcend TS1GCQ3055 - Specificaties @NL Tweakers@NL;;Transcend;TS1GCQ3055;;Memory internal;Transcend TS1GCQ3055;;;;
12791797;243735; WD My Passport AV-TV 500GB Zwart - Prijzen @NL Tweakers@NL;;WD;;My Passport;External hard drives;WD My Passport AV-TV;;;;€ 89,99
15555955;1240963; qMust Samsung Galaxy J7 (2017) Wallet Case UK - Specificaties @NL Tweakers@NL;;qMust;qM-WC-SAM-GJ7-2017-UK;;Smartphonehoesjes;qMust Samsung Galaxy J7 (2017) Wallet Case;;;;
1571906;1008032; Sony Xperia J Zwart - Specificaties @NL Tweakers@NL;;Sony;;Xperia;Smartphones;Sony Xperia J;;;;
3931991;14750314; Brother TN-12Y Toner, Origineel (Geel) - Prijzen @NL Toner Tweakers@NL;;Brother;TN-12Y;;Printer cartridges;Brother TN-12Y Toner, Origineel (Geel);;;;€ 205,69
2654195;1115078; Sennheiser GSX 1200 Pro - Reviews @NL Dutchiee Userreviews Tweakers@NL;;Sennheiser;;;Sound cards;Sennheiser GSX 1000;;;;
11575511;677724; Alcatel PIXI 4 (4) Dual Sim Zwart (Lebara-prepaid) - Prijzen @NL Tweakers@NL;;Alcatel;;;Prepaid telephones;Alcatel PIXI 4 (4) Dual Sim;;;;€ 49,99
7330691;1002633; Neovo TX-22 Zwart - Prijzen @NL Tweakers@NL;;Neovo;TX-22, TX22B011E1000;;Monitors;Neovo TX-22;;;;€ 990,99
8655143;712557; Fujifilm Fujinon XF35mm F2 R WR Zwart - Prijzen @NL Tweakers@NL;;Fujifilm;16481878;Fujinon;Camera lenses;Fujifilm Fujinon XF35mm F2 R WR;;;;€ 449,-
2231194;732228; MicroStorage SSDM240I349 240GB - Reviews @NL Tweakers@NL;;MicroStorage;SSDM240I349;;Solid state drives;MicroStorage SSDM240I349;;;;
16270106;1177398; Corsair XMS3 CMX8GX3M2A1600C9 - Reviews @NL Tweakers@NL;;Corsair;CMX8GX3M2A1600C9;XMS3;Memory internal;Corsair XMS3 CMX8GX3M2A1600C9;;;;
13236599;1478215; UEFA Euro 2012, PC (Windows) - Nieuwsberichten @NL 2012 Tweakers@NL;;Electronic Arts;EAHF1609725;;Games;UEFA Euro 2012;;;;
12130815;699041; Apple Leather Sleeve Taupe iPad Pro 2017 10.5 - Reviews @NL Tweakers@NL;;Apple;;;Tablet accessories;Apple Leather Sleeve Taupe iPad Pro 2017 10.5;;;;
5239833;79598; Hitachi DS18DJL + accessoires set - Prijzen @NL Tweakers@NL;;Hitachi;;;Accuboormachines;Hitachi DS18DJL;;;;€ 292,95
8643968;1285309; Roline UTP Patchkabel Cat.6, zwart, 1m - Specificaties @NL zwart Tweakers@NL Cat.6;;Roline;21.15.1535;;Cables;Roline UTP Patchkabel Cat.6, zwart, 1m;;;;
11599141;295575; Beko RFNE270K31W - Vraag & Aanbod @NL Tweakers@NL;;Beko;RFNE270K31W;;Freezers;Beko RFNE270K31W;;;;
15881759;1602119; Logitech M590 - Specificaties @NL Tweakers@NL;;Logitech;910-005197;;Mice;Logitech M590;;;;
883013;196080; Gigabyte GA-H97-D3H - Prijzen @NL Tweakers@NL;;Gigabyte;;;Motherboards;Gigabyte GA-H97-D3H;;;;
10089084;4086292; Gamdias Hermes 7 Color Kailh Blue US - Reviews @NL Consigliere Userreviews Tweakers@NL;;Gamdias;;;Keyboards;Gamdias Hermes 7 Color Kailh Blue US;;;;
2359648;11048852; InLine 10m Cat.6(A) S-STP/PiMF - Prijzen @NL Tweakers@NL;;InLine;76800B;;Cables;InLine 10m Cat.6(A) S-STP/PiMF;;;;€ 31,90
8352334;3350287; Jupio CPA0014, Accu Panasonic CGA-S008E DMW-BCE10 - Prijzen @NL Tweakers@NL CPA0014;;Jupio;;;Camera-accessories;Jupio CPA0014, Accu Panasonic CGA-S008E DMW-BCE10;;;;€ 31,93
416336;84626; Kingston IronKey Basic S1000 128GB Zilver - Prijzen @NL Tweakers@NL;;Kingston;IK-S1000-128GB-B, IKS1000B/128GB;IronKey;Usb-sticks;Kingston IronKey Basic S1000;;;;€ 865,45
12712568;14134769; Makita DP4700 - Prijzen @NL Tweakers@NL;;Makita;DP4700;;Drills;Makita DP4700;;;;€ 233,94
11756112;1776478; Integral Courier Dual FIPS 197 8GB Zilver - Prijzen @NL Tweakers@NL;;Integral;INFD8GCOUDL3.0-197;;Usb-sticks;Integral Courier Dual FIPS 197;;;;€ 68,90
2705855;821949; Brother PT-H500LI - Alternatieven @NL Tweakers@NL;;Brother;PT-H500LI, PTH500LIG1;;Printers;Brother PT-H500LI;;;;
8510830;1075149; Oki Microline 1190 (01196201) - Prijzen @NL Tweakers@NL;;Oki;;;Printers;Oki Microline 1190;;;;
768799;311329; Nokia 8 (4GB ram) Grijs - Reviews @NL RensvN Userreviews Tweakers@NL;;Nokia;11NB1S01A02;;Smartphones;Nokia 8 (4GB ram);;;;
17443874;350238; HP 366023-001, 300GB - Prijzen @NL 366023-001 Tweakers@NL;;HP;;;Internal hard drives;HP 300GB 10000 rpm DP 2Gb FC-AL;;;;
4639271;8238560; Sweex Compact UPS 600 VA - Specificaties @NL Tweakers@NL;;Sweex;;;UPS and power strips;Sweex Compact UPS 600 VA;;;;
461320;250738; Seagate Barracuda 7200.11 ST31000340AS, 1TB - Prijzen @NL ST31000340AS Tweakers@NL;;Seagate;ST31000340AS;Barracuda 7200.11;Internal hard drives;Seagate Barracuda 7200.11 ST31000340AS;;;;
